,league,split,week,game,date,patchno,side,team,teamdragkills,elders,herald,teambaronkills,totalgold,earnedgpm,cspm
7330,CBLoL,2019-1,8,3,43534.5444212963,9.04,Blue,KaBuM e-Sports,5.0,0.0,1.0,1.0,65916.0,1256.8610038610038,31.911196911196914
7331,CBLoL,2019-1,8,3,43534.5444212963,9.04,Red,Vivo Keyd,0.0,0.0,0.0,0.0,56390.0,981.0115830115833,28.986486486486488
7342,CBLoL,2019-1,8,3,43534.590150462966,9.04,Blue,INTZ e-Sports,3.0,0.0,0.0,1.0,66232.0,1310.5494071146245,36.49209486166008
7343,CBLoL,2019-1,8,3,43534.590150462966,9.04,Red,ProGaming Esports,0.0,0.0,1.0,0.0,56094.0,1010.0158102766799,33.972332015810274
7354,LMS,2019-1,6.1,1,43531.14739583333,9.04,Blue,AHQ e-Sports Club,3.0,0.0,0.0,0.0,57133.0,926.7764489420422,32.26310947562097
7355,LMS,2019-1,6.1,1,43531.14739583333,9.04,Red,Alpha Esports,2.0,0.0,1.0,1.0,66558.0,1186.8960441582335,35.24379024839006
7366,LMS,2019-1,6.1,2,43531.20153935185,9.04,Blue,Alpha Esports,0.0,0.0,0.0,0.0,44689.0,848.7419898819561,32.98482293423272
7367,LMS,2019-1,6.1,2,43531.20153935185,9.04,Red,AHQ e-Sports Club,4.0,0.0,1.0,1.0,57526.0,1281.6930860033729,35.68296795952782
7378,LMS,2019-1,6.1,3,43531.241643518515,9.04,Blue,AHQ e-Sports Club,2.0,0.0,0.0,1.0,60184.0,1343.8536585365855,34.02439024390244
7379,LMS,2019-1,6.1,3,43531.241643518515,9.04,Red,Alpha Esports,1.0,0.0,1.0,0.0,49861.0,1000.5166297117516,31.23059866962306
7390,LMS,2019-1,6.1,1,43531.27888888889,9.04,Blue,J Team,0.0,0.0,1.0,0.0,44347.0,928.1075268817206,35.30465949820788
7391,LMS,2019-1,6.1,1,43531.27888888889,9.04,Red,MAD Team,3.0,0.0,0.0,1.0,53119.0,1242.516129032258,35.483870967741936
7402,LMS,2019-1,6.1,2,43531.33,9.04,Blue,MAD Team,1.0,0.0,0.0,0.0,39383.0,928.7432432432431,33.77027027027027
7403,LMS,2019-1,6.1,2,43531.33,9.04,Red,J Team,1.0,0.0,1.0,1.0,48655.0,1304.6351351351352,33.689189189189186
7414,LMS,2019-1,6.1,3,43531.367372685185,9.04,Blue,MAD Team,3.0,0.0,1.0,1.0,52533.0,1217.1418355184744,36.29320619785459
7415,LMS,2019-1,6.1,3,43531.367372685185,9.04,Red,J Team,0.0,0.0,0.0,0.0,41606.0,826.4266984505364,32.216924910607865
7426,LMS,2019-1,6.2,1,43532.14701388889,9.04,Blue,Flash Wolves,3.0,0.0,0.0,2.0,71428.0,1267.695885509839,34.42754919499106
7427,LMS,2019-1,6.2,1,43532.14701388889,9.04,Red,Dragon Gate Team,2.0,0.0,1.0,0.0,61850.0,1010.6833631484794,35.12522361359571
7438,LMS,2019-1,6.2,2,43532.19836805556,9.04,Blue,Flash Wolves,1.0,0.0,0.0,1.0,51687.0,1379.1213720316623,31.02902374670185
7439,LMS,2019-1,6.2,2,43532.19836805556,9.04,Red,Dragon Gate Team,1.0,0.0,1.0,0.0,40796.0,948.0791556728233,32.4934036939314
7450,LMS,2019-1,6.2,1,43532.242638888885,9.04,Blue,G-Rex,3.0,0.0,1.0,1.0,75184.0,1137.6483603318845,33.09363887791387
7451,LMS,2019-1,6.2,1,43532.242638888885,9.04,Red,AHQ e-Sports Club,3.0,1.0,0.0,1.0,72866.0,1082.6977479257212,32.90399051758199
7462,LMS,2019-1,6.2,2,43532.297430555554,9.04,Blue,AHQ e-Sports Club,4.0,0.0,1.0,1.0,60411.0,1377.876404494382,37.04494382022472
7463,LMS,2019-1,6.2,2,43532.297430555554,9.04,Red,G-Rex,0.0,0.0,0.0,0.0,43525.0,808.6853932584269,32.19101123595505
7474,LMS,2019-1,6.2,3,43532.33597222222,9.04,Blue,G-Rex,2.0,0.0,0.0,1.0,57087.0,1095.1195097037794,32.4514811031665
7475,LMS,2019-1,6.2,3,43532.33597222222,9.04,Red,AHQ e-Sports Club,2.0,0.0,1.0,0.0,55489.0,1046.1511746680287,36.128702757916244
7486,LMS,2019-1,6.3,1,43533.15253472222,9.04,Blue,Flash Wolves,1.0,0.0,0.0,1.0,67189.0,1289.1362542128068,35.50312951372171
7487,LMS,2019-1,6.3,1,43533.15253472222,9.04,Red,Hong Kong Attitude,3.0,0.0,1.0,0.0,58461.0,1037.0033702455464,35.387578237843044
7498,LMS,2019-1,6.3,2,43533.197233796294,9.04,Blue,Flash Wolves,2.0,0.0,0.0,1.0,61627.0,1275.6971279373365,33.24281984334203
7499,LMS,2019-1,6.3,2,43533.197233796294,9.04,Red,Hong Kong Attitude,2.0,0.0,1.0,0.0,52749.0,997.5352480417754,35.3733681462141
7510,LMS,2019-1,6.3,1,43533.24048611111,9.04,Blue,G-Rex,1.0,0.0,1.0,2.0,76418.0,1141.2710280373833,30.864485981308416
7511,LMS,2019-1,6.3,1,43533.24048611111,9.04,Red,Alpha Esports,6.0,1.0,0.0,0.0,73699.0,1077.7429906542056,36.79906542056075
7522,LMS,2019-1,6.3,2,43533.30872685185,9.04,Blue,Alpha Esports,2.0,0.0,0.0,0.0,47963.0,954.7600896860986,30.10089686098655
7523,LMS,2019-1,6.3,2,43533.30872685185,9.04,Red,G-Rex,2.0,0.0,1.0,2.0,56825.0,1252.8094170403588,30.840807174887892
7534,LEC,2019-1,9,1,43539.48138888889,9.05,Blue,Misfits,3.0,0.0,1.0,0.0,66244.0,979.8036809815951,31.36196319018405
7535,LEC,2019-1,9,1,43539.48138888889,9.05,Red,Splyce,2.0,1.0,0.0,2.0,78957.0,1291.7791411042945,34.23312883435583
7546,LEC,2019-1,9,1,43539.534849537034,9.05,Blue,SK Gaming,2.0,1.0,1.0,1.0,73370.0,1205.979797979798,31.136363636363637
7547,LEC,2019-1,9,1,43539.534849537034,9.05,Red,Rogue,4.0,0.0,0.0,0.0,64451.0,980.7525252525252,28.055555555555554
7558,LEC,2019-1,9,1,43539.582094907404,9.05,Blue,Fnatic,4.0,0.0,0.0,4.0,87551.0,1180.1594454072788,28.845753899480066
7559,LEC,2019-1,9,1,43539.582094907404,9.05,Red,G2 Esports,2.0,1.0,1.0,1.0,88728.0,1204.637781629116,33.27556325823224
7570,LEC,2019-1,9,1,43539.63724537037,9.05,Blue,Excel Esports,3.0,0.0,1.0,1.0,57186.0,1345.030976037405,33.27878433664524
7571,LEC,2019-1,9,1,43539.63724537037,9.05,Red,Vitality,0.0,0.0,0.0,0.0,45371.0,930.7118644067798,32.96317942723553
7582,LEC,2019-1,9,1,43539.678402777776,9.05,Blue,Schalke 04,0.0,0.0,1.0,0.0,49515.0,962.8200654307525,34.67829880043621
7583,LEC,2019-1,9,1,43539.678402777776,9.05,Red,Origen,4.0,0.0,0.0,1.0,61800.0,1364.7284623773173,37.75354416575791
7594,LEC,2019-1,9,2,43540.42990740741,9.05,Blue,G2 Esports,1.0,0.0,1.0,0.0,61340.0,1070.7502338634238,30.084190832553787
7595,LEC,2019-1,9,2,43540.42990740741,9.05,Red,Misfits,3.0,0.0,0.0,2.0,69318.0,1294.6417212347992,31.88026192703461
7606,LEC,2019-1,9,2,43540.48962962963,9.05,Blue,Rogue,2.0,0.0,1.0,0.0,59459.0,1057.7939626257787,34.58552946813609
7607,LEC,2019-1,9,2,43540.48962962963,9.05,Red,Schalke 04,3.0,0.0,0.0,1.0,68048.0,1304.7225682798276,35.821753713464304
7618,LEC,2019-1,9,2,43540.53402777778,9.05,Blue,Vitality,0.0,0.0,1.0,0.0,31369.0,858.1470588235295,32.892156862745104
7619,LEC,2019-1,9,2,43540.53402777778,9.05,Red,SK Gaming,3.0,0.0,0.0,0.0,42182.0,1388.1960784313726,37.05882352941177
7630,LEC,2019-1,9,2,43540.565347222226,9.05,Blue,Excel Esports,0.0,0.0,1.0,0.0,45641.0,885.9018612521149,30.795262267343485
7631,LEC,2019-1,9,2,43540.565347222226,9.05,Red,Origen,4.0,0.0,0.0,1.0,57879.0,1300.047377326565,34.82233502538071
7642,LEC,2019-1,9,2,43540.60969907408,9.05,Blue,Fnatic,2.0,0.0,1.0,1.0,54524.0,1340.7005511328844,36.74219228413962
7643,LEC,2019-1,9,2,43540.60969907408,9.05,Red,Splyce,1.0,0.0,0.0,0.0,42807.0,910.1922841396204,30.973668095529703
7654,LEC,2019-1,T,T,43540.64871527778,9.05,Blue,SK Gaming,3.0,0.0,0.0,1.0,50231.0,1233.831234256927,34.57178841309824
7655,LEC,2019-1,T,T,43540.64871527778,9.05,Red,Schalke 04,0.0,0.0,1.0,0.0,43249.0,970.0277078085643,30.9823677581864
7666,LMS,2019-1,7.1,1,43538.15181712963,9.05,Blue,Hong Kong Attitude,0.0,0.0,0.0,0.0,53073.0,1003.46875,35.125
7667,LMS,2019-1,7.1,1,43538.15181712963,9.05,Red,J Team,5.0,0.0,1.0,2.0,61852.0,1277.8125,36.0
7678,LMS,2019-1,7.1,2,43538.20525462963,9.05,Blue,J Team,3.0,0.0,1.0,1.0,50288.0,1307.2936559843033,35.199476782210596
7679,LMS,2019-1,7.1,2,43538.20525462963,9.05,Red,Hong Kong Attitude,0.0,0.0,0.0,0.0,37736.0,814.7364290385872,29.391759319816874
7690,LMS,2019-1,7.1,1,43538.24664351852,9.05,Blue,Dragon Gate Team,1.0,0.0,1.0,0.0,38792.0,844.7423750811162,29.78585334198572
7691,LMS,2019-1,7.1,1,43538.24664351852,9.05,Red,MAD Team,1.0,0.0,0.0,1.0,49930.0,1278.4088254380274,32.23880597014925
7702,LMS,2019-1,7.1,2,43538.28581018518,9.05,Blue,MAD Team,2.0,0.0,1.0,0.0,59285.0,1215.6801683324566,34.33982114676486
7703,LMS,2019-1,7.1,2,43538.28581018518,9.05,Red,Dragon Gate Team,2.0,0.0,0.0,0.0,51464.0,968.8311415044715,30.994213571804313
7714,LMS,2019-1,7.2,1,43539.15304398148,9.05,Blue,Alpha Esports,0.0,0.0,0.0,0.0,50636.0,1022.6681415929205,32.92035398230089
7715,LMS,2019-1,7.2,1,43539.15304398148,9.05,Red,MAD Team,4.0,0.0,1.0,1.0,58254.0,1275.4778761061948,33.086283185840706
7726,LMS,2019-1,7.2,2,43539.19732638889,9.05,Blue,Alpha Esports,2.0,0.0,1.0,0.0,60857.0,1235.173913043478,30.217391304347824
7727,LMS,2019-1,7.2,2,43539.19732638889,9.05,Red,MAD Team,3.0,0.0,0.0,1.0,58678.0,1167.503105590062,31.335403726708073
7738,LMS,2019-1,7.2,3,43539.23960648148,9.05,Blue,Alpha Esports,5.0,0.0,1.0,1.0,67404.0,1188.7090909090912,34.25454545454546
7739,LMS,2019-1,7.2,3,43539.23960648148,9.05,Red,MAD Team,0.0,0.0,0.0,0.0,59836.0,982.309090909091,30.272727272727277
7750,LMS,2019-1,7.2,1,43539.28802083333,9.05,Blue,AHQ e-Sports Club,3.0,0.0,1.0,1.0,72089.0,1161.6872909698998,27.74247491638796
7751,LMS,2019-1,7.2,1,43539.28802083333,9.05,Red,J Team,2.0,0.0,0.0,0.0,68744.0,1077.7826086956522,31.881270903010034
7762,LMS,2019-1,7.2,2,43539.34155092593,9.05,Blue,J Team,1.0,0.0,0.0,0.0,53228.0,949.746987951807,31.716867469879517
7763,LMS,2019-1,7.2,2,43539.34155092593,9.05,Red,AHQ e-Sports Club,3.0,0.0,1.0,1.0,59691.0,1144.4156626506021,31.987951807228914
7774,LMS,2019-1,7.3,1,43540.139560185184,9.05,Blue,Hong Kong Attitude,2.0,0.0,0.0,1.0,53937.0,1323.8747697974218,34.06998158379374
7775,LMS,2019-1,7.3,1,43540.139560185184,9.05,Red,Dragon Gate Team,1.0,0.0,1.0,0.0,39322.0,785.5690607734807,30.93922651933702
7786,LMS,2019-1,7.3,2,43540.19116898148,9.05,Blue,Hong Kong Attitude,4.0,0.0,0.0,1.0,67883.0,1269.329561527581,33.012729844413016
7787,LMS,2019-1,7.3,2,43540.19116898148,9.05,Red,Dragon Gate Team,1.0,0.0,1.0,0.0,59118.0,1021.3804809052333,31.73974540311174
7798,LMS,2019-1,7.3,1,43540.231724537036,9.05,Blue,Flash Wolves,2.0,0.0,1.0,1.0,67328.0,1127.3406593406594,32.38681318681319
7799,LMS,2019-1,7.3,1,43540.231724537036,9.05,Red,G-Rex,3.0,0.0,0.0,1.0,71406.0,1234.8923076923077,33.25714285714286
7810,LMS,2019-1,7.3,2,43540.291493055556,9.05,Blue,G-Rex,0.0,0.0,1.0,0.0,53437.0,937.375,34.166666666666664
7811,LMS,2019-1,7.3,2,43540.291493055556,9.05,Red,Flash Wolves,4.0,0.0,0.0,1.0,61756.0,1184.9642857142858,34.851190476190474
7822,LMS,2019-1,7.3,3,43540.33096064815,9.05,Blue,Flash Wolves,4.0,0.0,1.0,0.0,65794.0,1339.0146390711761,34.80060575466936
7823,LMS,2019-1,7.3,3,43540.33096064815,9.05,Red,G-Rex,0.0,0.0,0.0,0.0,50536.0,876.884401817264,32.98334174659263
7834,LCK,2019-1,8.1,1,43538.078888888886,9.05,Blue,Griffin,1.0,0.0,1.0,0.0,71940.0,1154.2578222778473,39.24906132665832
7835,LCK,2019-1,8.1,1,43538.078888888886,9.05,Red,Gen.G,4.0,1.0,0.0,1.0,76172.0,1260.1902377972467,36.34543178973717
7846,LCK,2019-1,8.1,2,43538.16521990741,9.05,Blue,Gen.G,2.0,0.0,0.0,1.0,71737.0,1303.3992740471867,37.21415607985481
7847,LCK,2019-1,8.1,2,43538.16521990741,9.05,Red,Griffin,3.0,0.0,1.0,1.0,61712.0,1030.4863883847547,35.44464609800363
7858,LCK,2019-1,8.1,1,43538.20394675926,9.05,Blue,SK Telecom T1,1.0,0.0,1.0,0.0,65943.0,1038.5752023860248,35.61141883255219
7859,LCK,2019-1,8.1,1,43538.20394675926,9.05,Red,KT Rolster,3.0,0.0,0.0,1.0,77810.0,1341.949723050703,35.253515125692374
7870,LCK,2019-1,8.1,2,43538.28920138889,9.05,Blue,KT Rolster,0.0,0.0,0.0,0.0,53989.0,971.8735574510788,33.7180130456598
7871,LCK,2019-1,8.1,2,43538.28920138889,9.05,Red,SK Telecom T1,3.0,0.0,1.0,1.0,66742.0,1355.807325639739,35.13296537882589
7882,LCK,2019-1,8.1,3,43538.32774305555,9.05,Blue,SK Telecom T1,3.0,0.0,1.0,1.0,70143.0,1355.525035765379,36.76680972818312
7883,LCK,2019-1,8.1,3,43538.32774305555,9.05,Red,KT Rolster,2.0,0.0,0.0,0.0,62528.0,1137.6423462088699,33.81974248927038
7894,LCK,2019-1,8.2,1,43539.09054398148,9.05,Blue,Kingzone DragonX,3.0,0.0,1.0,1.0,55374.0,1385.3859432799015,39.39580764488286
7895,LCK,2019-1,8.2,1,43539.09054398148,9.05,Red,Jin Air Green Wings,0.0,0.0,0.0,0.0,41573.0,874.8680641183723,33.36621454993835
7906,LCK,2019-1,8.2,2,43539.15357638889,9.05,Blue,Jin Air Green Wings,1.0,0.0,1.0,0.0,58819.0,981.3703190013871,31.900138696255205
7907,LCK,2019-1,8.2,2,43539.15357638889,9.05,Red,Kingzone DragonX,4.0,0.0,0.0,2.0,67375.0,1218.7073509015258,34.535367545076284
7918,LCK,2019-1,8.2,1,43539.19368055555,9.05,Blue,Damwon Gaming,3.0,0.0,1.0,1.0,64096.0,1317.7846153846153,35.323076923076925
7919,LCK,2019-1,8.2,1,43539.19368055555,9.05,Red,Hanwha Life Esports,1.0,0.0,0.0,0.0,52697.0,967.0461538461537,33.87692307692308
7930,LCK,2019-1,8.2,2,43539.28679398148,9.05,Blue,Hanwha Life Esports,3.0,0.0,1.0,2.0,66021.0,1260.8054080154513,32.39014968614196
7931,LCK,2019-1,8.2,2,43539.28679398148,9.05,Red,Damwon Gaming,2.0,0.0,0.0,0.0,58149.0,1032.7416706904876,32.70883631096089
7942,LCK,2019-1,8.2,3,43539.32744212963,9.05,Blue,Damwon Gaming,5.0,0.0,0.0,1.0,69320.0,1263.9871145881268,34.707777266451906
7943,LCK,2019-1,8.2,3,43539.32744212963,9.05,Red,Hanwha Life Esports,0.0,0.0,1.0,0.0,60158.0,1011.0096640589046,34.73538886332259
7954,LCK,2019-1,8.3,1,43540.100694444445,9.05,Blue,Afreeca Freecs,5.0,0.0,1.0,2.0,70841.0,1277.292837715322,35.52130553037171
7955,LCK,2019-1,8.3,1,43540.100694444445,9.05,Red,Griffin,0.0,0.0,0.0,0.0,63474.0,1076.921124206709,33.64460562103355
7966,LCK,2019-1,8.3,2,43540.162939814814,9.05,Blue,Griffin,3.0,0.0,0.0,2.0,67037.0,1448.428870292887,38.78661087866109
7967,LCK,2019-1,8.3,2,43540.162939814814,9.05,Red,Afreeca Freecs,2.0,0.0,1.0,0.0,53338.0,1018.5439330543932,34.01673640167364
7978,LCK,2019-1,8.3,3,43540.20318287037,9.05,Blue,Afreeca Freecs,2.0,0.0,1.0,1.0,71677.0,1243.6709194896612,31.88737351517818
7979,LCK,2019-1,8.3,3,43540.20318287037,9.05,Red,Griffin,3.0,0.0,0.0,1.0,70163.0,1203.706115266168,31.41223053233612
7990,LCK,2019-1,8.3,1,43540.24888888889,9.05,Blue,KT Rolster,0.0,0.0,0.0,0.0,45570.0,902.2889777270133,33.06681896059394
7991,LCK,2019-1,8.3,1,43540.24888888889,9.05,Red,Sandbox Gaming,3.0,0.0,1.0,1.0,59214.0,1369.8161050828098,38.72073101085094
8002,LCK,2019-1,8.3,2,43540.31185185185,9.05,Blue,Sandbox Gaming,2.0,0.0,1.0,0.0,62953.0,966.8461538461538,34.205128205128204
8003,LCK,2019-1,8.3,2,43540.31185185185,9.05,Red,KT Rolster,2.0,0.0,0.0,2.0,73718.0,1242.871794871795,33.205128205128204
8014,LCK,2019-1,8.3,3,43540.35121527778,9.05,Blue,KT Rolster,0.0,0.0,0.0,0.0,39445.0,839.0927573062263,34.87928843710292
8015,LCK,2019-1,8.3,3,43540.35121527778,9.05,Red,Sandbox Gaming,3.0,0.0,1.0,1.0,52982.0,1355.1156289707753,40.139771283354506
8026,LCS,2019-1,8,1,43540.65608796296,9.05,Blue,Counter Logic Gaming,4.0,2.0,0.0,0.0,79856.0,1191.4009957870549,36.88242052853313
8027,LCS,2019-1,8,1,43540.65608796296,9.05,Red,OpTic Gaming,3.0,0.0,1.0,3.0,74058.0,1058.164687859058,31.964764458062046
8038,LCS,2019-1,8,1,43540.70872685185,9.05,Blue,Team Liquid,6.0,1.0,1.0,2.0,78084.0,1366.6586414445399,34.230438521066205
8039,LCS,2019-1,8,1,43540.70872685185,9.05,Red,Clutch Gaming,0.0,0.0,0.0,0.0,66937.0,1079.1177987962167,33.48237317282889
8050,LCS,2019-1,8,1,43540.752291666664,9.05,Blue,Cloud9,3.0,0.0,1.0,0.0,58339.0,1055.151219512195,32.25365853658537
8051,LCS,2019-1,8,1,43540.752291666664,9.05,Red,Echo Fox,2.0,0.0,0.0,2.0,64619.0,1238.9560975609756,32.57560975609756
8062,LCS,2019-1,8,1,43540.79363425926,9.05,Blue,Golden Guardians,0.0,0.0,0.0,0.0,40592.0,876.1973434535104,33.965844402277035
8063,LCS,2019-1,8,1,43540.79363425926,9.05,Red,Team SoloMid,3.0,0.0,1.0,1.0,55143.0,1428.417457305503,36.963946869070206
8074,LCS,2019-1,8,1,43540.82798611111,9.05,Blue,100 Thieves,0.0,0.0,0.0,0.0,57387.0,993.6091734352605,35.14572384137601
8075,LCS,2019-1,8,1,43540.82798611111,9.05,Red,FlyQuest,4.0,0.0,1.0,1.0,66432.0,1252.902054467272,37.410415671285236
8338,LCK,2019-1,8.4,1,43541.02978009259,9.05,Blue,Hanwha Life Esports,3.0,0.0,1.0,1.0,57114.0,1259.382204812535,34.71740346950195
8339,LCK,2019-1,8.4,1,43541.02978009259,9.05,Red,SK Telecom T1,1.0,0.0,0.0,0.0,46454.0,901.4639059876888,33.13933967543368
8350,LCK,2019-1,8.4,2,43541.15975694444,9.05,Blue,SK Telecom T1,2.0,0.0,1.0,1.0,56471.0,1355.607142857143,36.32142857142857
8351,LCK,2019-1,8.4,2,43541.15975694444,9.05,Red,Hanwha Life Esports,1.0,0.0,0.0,0.0,41582.0,823.8571428571428,33.0
8362,LCK,2019-1,8.4,3,43541.195625,9.05,Blue,Hanwha Life Esports,2.0,0.0,0.0,0.0,44513.0,885.7430555555553,31.805555555555554
8363,LCK,2019-1,8.4,3,43541.195625,9.05,Red,SK Telecom T1,2.0,0.0,1.0,1.0,56456.0,1300.4305555555554,35.138888888888886
8374,LCK,2019-1,8.4,1,43541.23606481482,9.05,Blue,Gen.G,3.0,0.0,0.0,0.0,66968.0,1027.7499999999998,34.475
8375,LCK,2019-1,8.4,1,43541.23606481482,9.05,Red,Kingzone DragonX,3.0,1.0,1.0,2.0,76160.0,1257.55,35.625
8386,LCK,2019-1,8.4,2,43541.30452546296,9.05,Blue,Kingzone DragonX,4.0,1.0,1.0,1.0,81394.0,1327.7818181818184,34.81212121212121
8387,LCK,2019-1,8.4,2,43541.30452546296,9.05,Red,Gen.G,2.0,0.0,0.0,0.0,73945.0,1147.2,34.981818181818184
8398,LCK,2019-1,9.1,1,43545.075219907405,9.05,Blue,Griffin,3.0,0.0,1.0,1.0,59919.0,1502.6658639373873,39.735099337748345
8399,LCK,2019-1,9.1,1,43545.075219907405,9.05,Red,Hanwha Life Esports,0.0,0.0,0.0,0.0,41067.0,821.67850692354,31.499096929560505
8410,LCK,2019-1,9.1,2,43545.15545138889,9.05,Blue,Hanwha Life Esports,0.0,0.0,0.0,0.0,49891.0,966.5140997830802,33.1236442516269
8411,LCK,2019-1,9.1,2,43545.15545138889,9.05,Red,Griffin,4.0,0.0,1.0,1.0,65795.0,1483.997830802603,39.859002169197396
8422,LCK,2019-1,9.1,1,43545.1962037037,9.05,Blue,Kingzone DragonX,2.0,0.0,1.0,1.0,73394.0,1390.298424467099,37.868396663577386
8423,LCK,2019-1,9.1,1,43545.1962037037,9.05,Red,KT Rolster,2.0,0.0,0.0,0.0,57153.0,938.7414272474513,31.723818350324375
8434,LCK,2019-1,9.1,2,43545.288981481484,9.05,Blue,KT Rolster,0.0,0.0,1.0,0.0,58449.0,1039.0414657666342,28.582449373191896
8435,LCK,2019-1,9.1,2,43545.288981481484,9.05,Red,Kingzone DragonX,5.0,0.0,0.0,2.0,70657.0,1392.2140790742526,32.401157184185145
8446,LCK,2019-1,9.2,1,43546.07695601852,9.05,Blue,Afreeca Freecs,3.0,0.0,1.0,0.0,59355.0,999.2181565539603,34.01574803149606
8447,LCK,2019-1,9.2,1,43546.07695601852,9.05,Red,Gen.G,2.0,0.0,0.0,1.0,63486.0,1114.0213061602594,32.73737841593331
8458,LCK,2019-1,9.2,2,43546.160729166666,9.05,Blue,Gen.G,3.0,1.0,0.0,2.0,86501.0,1152.2072538860102,31.875647668393782
8459,LCK,2019-1,9.2,2,43546.160729166666,9.05,Red,Afreeca Freecs,2.0,0.0,1.0,0.0,77939.0,974.7564766839378,31.295336787564768
8470,LCK,2019-1,9.2,1,43546.2169212963,9.05,Blue,SK Telecom T1,1.0,0.0,0.0,2.0,75796.0,1271.205398566006,35.655841417123575
8471,LCK,2019-1,9.2,1,43546.2169212963,9.05,Red,Sandbox Gaming,4.0,0.0,1.0,0.0,69168.0,1103.478700970055,36.21256853648249
8482,LCK,2019-1,9.2,2,43546.28891203704,9.05,Blue,Sandbox Gaming,1.0,0.0,0.0,0.0,50406.0,1015.9358052019923,32.672938572219145
8483,LCK,2019-1,9.2,2,43546.28891203704,9.05,Red,SK Telecom T1,3.0,0.0,1.0,1.0,61309.0,1377.9612617598227,35.163254012174875
8494,LCK,2019-1,9.3,1,43547.03128472222,9.05,Blue,Jin Air Green Wings,2.0,0.0,0.0,1.0,72273.0,1173.0188837599662,32.00167855644146
8495,LCK,2019-1,9.3,1,43547.03128472222,9.05,Red,KT Rolster,3.0,0.0,1.0,1.0,71646.0,1157.232060428032,32.706672261854806
8506,LCK,2019-1,9.3,2,43547.16678240741,9.05,Blue,KT Rolster,4.0,1.0,1.0,1.0,75895.0,1219.6345759934454,32.839000409668174
8507,LCK,2019-1,9.3,2,43547.16678240741,9.05,Red,Jin Air Green Wings,2.0,0.0,0.0,0.0,71539.0,1112.563703400246,32.986480950430156
8518,LCK,2019-1,9.3,1,43547.21261574074,9.05,Blue,Griffin,2.0,0.0,1.0,1.0,58002.0,1412.6960667461262,41.58522050059595
8519,LCK,2019-1,9.3,1,43547.21261574074,9.05,Red,Damwon Gaming,1.0,0.0,0.0,0.0,43861.0,907.0584028605483,36.972586412395714
8530,LCK,2019-1,9.3,2,43547.281018518515,9.05,Blue,Damwon Gaming,2.0,0.0,1.0,0.0,48911.0,876.5073068893528,32.06680584551148
8531,LCK,2019-1,9.3,2,43547.281018518515,9.05,Red,Griffin,2.0,0.0,0.0,1.0,67132.0,1447.1022964509395,36.48225469728601
8542,LCK,2019-1,9.4,1,43548.06559027778,9.05,Blue,Hanwha Life Esports,0.0,0.0,1.0,0.0,60493.0,993.658669081032,31.670439112720683
8543,LCK,2019-1,9.4,1,43548.06559027778,9.05,Red,Sandbox Gaming,5.0,0.0,0.0,1.0,66959.0,1169.2856496152103,35.25577184246265
8554,LCK,2019-1,9.4,2,43548.16310185185,9.05,Blue,Sandbox Gaming,3.0,0.0,1.0,1.0,60866.0,1325.7198697068402,32.37785016286645
8555,LCK,2019-1,9.4,2,43548.16310185185,9.05,Red,Hanwha Life Esports,1.0,0.0,0.0,0.0,47934.0,904.4820846905536,31.72638436482085
8566,LCK,2019-1,9.4,1,43548.20706018519,9.05,Blue,Afreeca Freecs,3.0,0.0,1.0,2.0,71511.0,1259.877224199288,33.60320284697509
8567,LCK,2019-1,9.4,1,43548.20706018519,9.05,Red,Kingzone DragonX,1.0,0.0,0.0,0.0,61364.0,989.0498220640568,32.6423487544484
8578,LCK,2019-1,9.4,2,43548.28491898148,9.05,Blue,Kingzone DragonX,3.0,0.0,1.0,2.0,61452.0,1460.7084531339851,38.78090856814261
8579,LCK,2019-1,9.4,2,43548.28491898148,9.05,Red,Afreeca Freecs,1.0,0.0,0.0,0.0,42822.0,817.9252443933295,32.43243243243243
8590,LCS,2019-1,8,2,43541.5634375,9.05,Blue,Clutch Gaming,0.0,0.0,1.0,0.0,60969.0,958.9402460456944,29.81546572934974
8591,LCS,2019-1,8,2,43541.5634375,9.05,Red,Golden Guardians,6.0,0.0,0.0,2.0,69467.0,1182.9648506151145,30.527240773286472
8602,LCS,2019-1,8,2,43541.61479166667,9.05,Blue,OpTic Gaming,0.0,0.0,1.0,0.0,63450.0,955.4747474747475,31.515151515151512
8603,LCS,2019-1,8,2,43541.61479166667,9.05,Red,Cloud9,5.0,0.0,0.0,1.0,74756.0,1240.979797979798,33.282828282828284
8614,LCS,2019-1,8,2,43541.66370370371,9.05,Blue,Echo Fox,4.0,0.0,1.0,1.0,56046.0,1293.9151656013946,34.201045903544454
8615,LCS,2019-1,8,2,43541.66370370371,9.05,Red,100 Thieves,0.0,0.0,0.0,0.0,45865.0,938.9703660662406,34.79372457873329
8626,LCS,2019-1,8,2,43541.700636574074,9.05,Blue,Team Liquid,4.0,1.0,1.0,0.0,69929.0,1077.141683778234,31.342915811088293
8627,LCS,2019-1,8,2,43541.700636574074,9.05,Red,FlyQuest,1.0,0.0,0.0,1.0,75281.0,1209.018480492813,34.078028747433265
8638,LCS,2019-1,8,2,43541.74853009259,9.05,Blue,Team SoloMid,2.0,0.0,0.0,1.0,70657.0,1269.7292892711635,32.51244907197827
8639,LCS,2019-1,8,2,43541.74853009259,9.05,Red,Counter Logic Gaming,3.0,0.0,1.0,1.0,63182.0,1066.69624264373,34.30511543684925
